fid,tile_id,row,col,conf,class,img,x1,y1,x2,y2,x_coord,y_coord,lat,lon
2608,1982916,254464,225280,0.771343529224396,falso,det_1982916.png,72.17822265625,58.9408645629883,192.038970947266,203.265319824219,682866.8,8160393.68,-16.631794814319047,-49.28555355751307
2609,1982963,254464,237312,0.632342040538788,falso,det_1982963.png,57.9712982177734,0.3111572265625,170.313446044922,128.458267211914,683829.36,8160393.68,-16.631720106217738,-49.27653214056624
2610,1983192,254464,295936,0.648457169532776,falso,det_1983192.png,191.554412841797,112.421936035156,240.187530517578,165.801147460938,688519.28,8160393.68,-16.631350500318625,-49.23257739557548
2611,1984482,254720,115712,0.618846118450165,falso,det_1984482.png,89.8528900146484,129.799438476562,152.085647583008,220.393005371094,674101.36,8160373.2,-16.63264217273399,-49.367706567180505
2612,1984625,254720,152320,0.699896037578583,falso,det_1984625.png,0.0,0.648651123046875,256.0,195.283477783203,677030.0,8160373.2,-16.632424501817713,-49.34025728387298
2613,1984656,254720,160256,0.711764395236969,falso,det_1984656.png,102.730010986328,30.1178970336914,255.985992431641,256.0,677664.88,8160373.2,-16.63237683617128,-49.334306794361794
2614,1984680,254720,166400,0.705216705799103,falso,det_1984680.png,0.668899536132812,1.86292266845703,141.365203857422,255.882751464844,678156.4,8160373.2,-16.632339816704576,-49.32969997719254
2615,1985077,254720,268032,0.775589048862457,falso,det_1985077.png,33.6655883789062,0.0,185.148620605469,124.32935333252,686286.959999999,8160373.2,-16.631712635782243,-49.2534972718867
2616,1986486,254976,118272,0.611148118972778,falso,det_1986486.png,47.6135444641113,63.5919456481934,90.0719451904297,173.465637207031,674306.16,8160352.72,-16.632812129751596,-49.36578545597288
2617,1986673,254976,166144,0.804030656814575,falso,det_1986673.png,19.3382263183594,0.390090942382812,209.928924560547,255.789596557617,678135.92,8160352.72,-16.632526418699527,-49.329890325708355
2618,1986855,254976,212736,0.636639297008514,falso,det_1986855.png,0.0384521484375,11.6551818847656,256.0,198.772674560547,681863.28,8160352.72,-16.6322423927725,-49.294955642924194
2619,1986920,254976,229376,0.638245344161987,falso,det_1986920.png,0.0,53.8187103271484,256.0,247.861862182617,683194.48,8160352.72,-16.63213953160803,-49.282479136891226
2620,1988660,255232,164352,0.663985967636108,falso,det_1988660.png,81.7618408203125,0.173629760742188,255.938537597656,254.100234985352,677992.56,8160332.24,-16.632722283081762,-49.33123238023579
2621,1988736,255232,183808,0.624439597129822,falso,det_1988736.png,81.639274597168,168.218383789062,191.837646484375,256.0,679549.04,8160332.24,-16.6326044860092,-49.31664416311926
2622,1988797,255232,199424,0.785143554210663,falso,det_1988797.png,87.2714233398438,93.4091796875,145.248138427734,150.790496826172,680798.32,8160332.24,-16.632509197444055,-49.304935285218626
2623,1988820,255232,205312,0.844693243503571,falso,det_1988820.png,0.186248779296875,0.0119476318359375,156.970428466797,146.200180053711,681269.36,8160332.24,-16.6324730976858,-49.300520482368455
2624,1988832,255232,208384,0.809015393257141,falso,det_1988832.png,88.6852111816406,0.2196044921875,256.0,255.578216552734,681515.12,8160332.24,-16.632454225794483,-49.29821711132427
2625,1988863,255232,216320,0.641851544380188,falso,det_1988863.png,85.6813049316406,100.150146484375,201.398712158203,254.809417724609,682150.0,8160332.24,-16.63240535523357,-49.292266749985934
2626,1989280,255232,323072,0.643695533275604,falso,det_1989280.png,85.9100036621094,33.2694549560547,148.6552734375,129.849746704102,690690.16,8160332.24,-16.631731406726228,-49.2122267684619
2627,1989284,255232,324096,0.600065469741821,falso,det_1989284.png,91.1333923339844,108.984352111816,161.791717529297,163.788726806641,690772.079999999,8160332.24,-16.631724792722263,-49.211459016962415
2628,1990531,255488,132864,0.740016937255859,falso,det_1990531.png,103.469909667969,4.38752746582031,256.0,255.835372924805,675473.52,8160311.76,-16.63309581798656,-49.35484092877043
2629,1990579,255488,145152,0.680425524711609,falso,det_1990579.png,0.513427734375,125.857208251953,140.717727661133,256.0,676456.56,8160311.76,-16.633022585060058,-49.34562717558884
2630,1990615,255488,154368,0.800217628479004,falso,det_1990615.png,0.137954711914062,19.1911926269531,233.263900756836,227.406616210938,677193.84,8160311.76,-16.63296739224128,-49.338716891232494
2631,1990804,255488,202752,0.633553266525269,falso,det_1990804.png,0.0,123.713500976562,124.688186645508,256.0,681064.56,8160311.76,-16.63267385961205,-49.30243833221648
2632,1990822,255488,207360,0.618509232997894,falso,det_1990822.png,0.0,0.0,192.328643798828,256.0,681433.199999999,8160311.76,-16.632645573783492,-49.29898326972496
2633,1991068,255488,270336,0.689820289611816,falso,det_1991068.png,139.292999267578,3.18417358398438,253.592926025391,117.558410644531,686471.28,8160311.76,-16.632253243400665,-49.25176476255335
2634,1991305,255488,331008,0.696000516414642,falso,det_1991305.png,81.4809265136719,141.212951660156,202.701202392578,256.0,691325.04,8160311.76,-16.631865119358373,-49.20627498305933
2635,1992489,255744,123648,0.684389531612396,falso,det_1992489.png,0.705230712890625,58.9078712463379,131.565185546875,164.212829589844,674736.24,8160291.28,-16.63333553500473,-49.36174970254995
2636,1992648,255744,164352,0.657787501811981,falso,det_1992648.png,102.800079345703,9.96037292480469,256.0,187.302642822266,677992.56,8160291.28,-16.633092398274574,-49.331229178778145
2637,1992649,255744,164608,0.785903573036194,falso,det_1992649.png,0.0350570678710938,53.3055419921875,98.1735687255859,201.573883056641,678013.04,8160291.28,-16.633090854926312,-49.33103722741872
2638,1992671,255744,170240,0.815540075302124,falso,det_1992671.png,101.183074951172,0.0,255.913940429688,255.970596313477,678463.6,8160291.28,-16.63305685640113,-49.326814302671465
2639,1992821,255744,208640,0.782981753349304,falso,det_1992821.png,86.3328552246094,0.0180206298828125,256.0,220.185012817383,681535.6,8160291.28,-16.632822760839268,-49.29802189878226
2640,1992865,255744,219904,0.65540087223053,falso,det_1992865.png,133.02278137207,0.904930114746094,255.869766235352,123.171440124512,682436.72,8160291.28,-16.63275333602957,-49.289576215317695
2641,1992890,255744,226304,0.630552291870117,falso,det_1992890.png,159.991790771484,50.4189071655273,255.976898193359,211.868072509766,682948.72,8160291.28,-16.632713737186588,-49.28477754953118
2642,1992955,255744,242944,0.686633169651031,falso,det_1992955.png,146.842895507812,1.12460327148438,256.0,138.448516845703,684279.92,8160291.28,-16.63261026157944,-49.27230107983602
2643,1993045,255744,265984,0.868701279163361,falso,det_1993045.png,99.5196533203125,82.6119689941406,145.464004516602,125.812103271484,686123.12,8160291.28,-16.632465750999796,-49.25502611522543
2644,1993573,255744,401152,0.700296640396118,falso,det_1993573.png,84.5238037109375,80.0043640136719,133.81623840332,132.565887451172,696936.559999999,8160291.28,-16.631589032155443,-49.15368318799687
2645,1994460,256000,117760,0.671493053436279,falso,det_1994460.png,109.670066833496,35.2533569335938,174.082550048828,122.984725952148,674265.2,8160270.8,-16.633555395421116,-49.366163095890116
2646,1994633,256000,162048,0.616843640804291,falso,det_1994633.png,85.8823089599609,1.399169921875,254.353988647461,216.460784912109,677808.24,8160270.8,-16.633291338183685,-49.33295514282551
2647,1994637,256000,163072,0.601768493652344,falso,det_1994637.png,0.0620956420898438,0.0,105.747436523438,252.493194580078,677890.16,8160270.8,-16.63328517003792,-49.33218733604107
2648,1994646,256000,165376,0.654325067996979,falso,det_1994646.png,0.0,23.4843215942383,181.369171142578,256.0,678074.48,8160270.8,-16.63327128133624,-49.33045977196767
2649,1994723,256000,185088,0.751943349838257,falso,det_1994723.png,0.0,64.3373413085938,204.232727050781,256.0,679651.44,8160270.8,-16.633151868651144,-49.315679569236075
2650,1994787,256000,201472,0.660616517066956,falso,det_1994787.png,128.347045898438,18.7056274414062,256.0,256.0,680962.16,8160270.8,-16.63305181647352,-49.30339481815695
2651,1994826,256000,211456,0.656838595867157,falso,det_1994826.png,117.380599975586,100.223777770996,161.483169555664,158.153472900391,681760.88,8160270.8,-16.632990491037265,-49.295908839537354
2652,1994940,256000,240640,0.608890891075134,falso,det_1994940.png,9.0640869140625,67.4903259277344,118.922729492188,243.975402832031,684095.6,8160270.8,-16.632809685745077,-49.274026930159685
2653,1995059,256000,271104,0.692471325397491,falso,det_1995059.png,124.626594543457,0.350875854492188,256.0,166.919036865234,686532.72,8160270.8,-16.632618492360837,-49.25118558013121
2654,1996344,256256,89600,0.625258922576904,falso,det_1996344.png,49.7753219604492,101.633598327637,125.274131774902,159.495361328125,672012.4,8160250.32,-16.63390559556043,-49.387276743570006
2655,1996473,256256,122624,0.791972219944,falso,det_1996473.png,54.726318359375,61.0752563476562,207.502227783203,252.062438964844,674654.32,8160250.32,-16.633711714877318,-49.362514379451206
2656,1996622,256256,160768,0.606817066669464,falso,det_1996622.png,0.0841827392578125,170.485473632812,95.9843902587891,256.0,677705.84,8160250.32,-16.633484102217505,-49.33391330355921
2657,1996867,256256,223488,0.643374562263489,falso,det_1996867.png,0.2034912109375,67.939453125,129.779937744141,176.874420166016,682723.44,8160250.32,-16.633101281018433,-49.28688567436097
2658,1997144,256256,294400,0.971440672874451,verdadeiro,det_1997144.png,0.0371856689453125,0.0451278686523438,138.068054199219,255.959930419922,688396.4,8160250.32,-16.63265563972339,-49.23371717501962
2659,1997144,256256,294400,0.882646858692169,verdadeiro,det_1997144.png,137.876129150391,0.0,256.0,255.948944091797,688396.4,8160250.32,-16.63265563972339,-49.23371717501962
2660,1997277,256256,328448,0.657852351665497,falso,det_1997277.png,0.0777740478515625,51.9446144104004,116.955764770508,177.814849853516,691120.24,8160250.32,-16.632436833718344,-49.20818920250143
2661,1997358,256256,349184,0.643835961818695,falso,det_1997358.png,4.18666076660156,20.5076293945312,126.282623291016,255.940704345703,692779.12,8160250.32,-16.632302039473313,-49.19264228067476
2662,1997650,256256,423936,0.623220145702362,falso,det_1997650.png,93.71337890625,111.35684967041,133.773040771484,155.416717529297,698759.28,8160250.32,-16.631806461268518,-49.13659779783089
2663,1998602,256512,157184,0.63561749458313,falso,det_1998602.png,119.098747253418,33.5238189697266,256.0,197.335342407227,677419.12,8160229.84,-16.63369071431582,-49.336599038216654
2664,1998634,256512,165376,0.811855792999268,falso,det_1998634.png,134.135559082031,0.0780181884765625,256.0,248.917709350586,678074.48,8160229.84,-16.63364139636327,-49.33045656891637
2665,1998771,256512,200448,0.620075583457947,falso,det_1998771.png,128.984527587891,0.0,256.0,145.28857421875,680880.24,8160229.84,-16.63342820102871,-49.3041593591753
2666,1998783,256512,203520,0.645108342170715,falso,det_1998783.png,75.6991271972656,109.928771972656,188.309967041016,254.473022460938,681126.0,8160229.84,-16.63340936845716,-49.30185597236738
2667,1998813,256512,211200,0.618320763111115,falso,det_1998813.png,0.116943359375,23.1882095336914,82.0414886474609,253.557159423828,681740.4,8160229.84,-16.633362175317345,-49.296097518419494
2668,1999113,256512,288000,0.623027205467224,falso,det_1999113.png,14.1617584228516,21.0514221191406,148.046463012695,213.223907470703,687884.4,8160229.84,-16.632881467118082,-49.23851401922825
2669,1999330,256512,343552,0.609841108322144,falso,det_1999330.png,0.0,115.248962402344,137.589431762695,232.095764160156,692328.559999999,8160229.84,-16.632523809682,-49.19686315762439
2670,1999354,256512,349696,0.623008251190186,falso,det_1999354.png,84.5214233398438,59.7882499694824,133.541748046875,105.071487426758,692820.079999999,8160229.84,-16.63248374041365,-49.19225667395116
2671,2000372,256768,99840,0.714363038539886,falso,det_2000372.png,72.4266815185547,93.3781127929688,135.39778137207,145.448669433594,672831.6,8160209.36,-16.634215917376007,-49.37959534692486
2672,2000375,256768,100608,0.692314386367798,falso,det_2000375.png,162.681823730469,57.6529846191406,255.781982421875,208.963836669922,672893.04,8160209.36,-16.634211420654207,-49.379019475515896
2673,2000623,256768,164096,0.622450113296509,falso,det_2000623.png,70.05859375,0.0,255.880157470703,189.348266601562,677972.079999999,8160209.36,-16.63383417186237,-49.33141472773382
2674,2000629,256768,165632,0.627198278903961,falso,det_2000629.png,17.8304748535156,0.0,256.0,176.357299804688,678094.959999999,8160209.36,-16.633824909741453,-49.33026301534656
2675,2000631,256768,166144,0.756006002426147,falso,det_2000631.png,0.0,0.0,124.556579589844,253.451568603516,678135.92,8160209.36,-16.633821820949134,-49.329879111380556
2676,2000647,256768,170240,0.681885421276093,falso,det_2000647.png,37.6705932617188,0.0,199.684356689453,117.998046875,678463.6,8160209.36,-16.63379708507458,-49.32680788259077
2677,2000706,256768,185344,0.737179577350616,falso,det_2000706.png,56.6404495239258,56.9495849609375,254.313415527344,237.058685302734,679671.92,8160209.36,-16.633705479191644,-49.315482771706044
2678,2000784,256768,205312,0.715234756469727,falso,det_2000784.png,0.0,0.01904296875,78.2213592529297,124.655944824219,681269.36,8160209.36,-16.633583425650883,-49.3005107011937
2679,2000807,256768,211200,0.675710201263428,falso,det_2000807.png,0.0530242919921875,0.0123291015625,108.431587219238,197.167175292969,681740.4,8160209.36,-16.633547229544178,-49.29609588394187
2680,2001260,256768,327168,0.70040625333786,falso,det_2001260.png,0.0123291015625,39.0899810791016,161.819427490234,255.929672241211,691017.84,8160209.36,-16.632815207488665,-49.20914545821373
2681,2001396,256768,361984,0.635673761367798,falso,det_2001396.png,0.0,152.524597167969,80.6302490234375,256.0,693803.12,8160209.36,-16.632588338514854,-49.183042001991936
2682,2002640,257024,169984,0.63242518901825,falso,det_2002640.png,78.5610046386719,0.0,255.38623046875,255.88542175293,678443.12,8160188.88,-16.633983689574677,-49.32699822934968
2683,2002871,257024,229120,0.651721477508545,falso,det_2002871.png,113.192306518555,152.521026611328,188.465042114258,214.605529785156,683174.0,8160188.88,-16.633621543233417,-49.28265790407898
2684,2002884,257024,232448,0.703969895839691,falso,det_2002884.png,131.922424316406,53.2011108398438,248.559936523438,184.894897460938,683440.24,8160188.88,-16.633600881471878,-49.28016259408595
2685,2003259,257024,328448,0.737572193145752,falso,det_2003259.png,115.975433349609,24.1154632568359,238.016052246094,168.776016235352,691120.24,8160188.88,-16.63299197029832,-49.20818404640589
2686,2003326,257024,345600,0.786148607730865,falso,det_2003326.png,120.416870117188,105.259552001953,256.0,240.95654296875,692492.4,8160188.88,-16.632880553035623,-49.19532419959937
2687,2003328,257024,346112,0.600440323352814,falso,det_2003328.png,194.438812255859,109.906776428223,255.938201904297,176.545684814453,692533.36,8160188.88,-16.63287721491509,-49.19494032509214
2688,2004311,257280,87296,0.625355422496796,falso,det_2004311.png,93.2399444580078,209.543640136719,134.823806762695,255.539520263672,671828.08,8160168.4,-16.634659263761556,-49.38899818079981
2689,2004318,257280,89088,0.629165589809418,falso,det_2004318.png,117.937942504883,155.9521484375,170.809432983398,204.665283203125,671971.44,8160168.4,-16.634648829515896,-49.38765447177716
2690,2004770,257280,204800,0.692938804626465,verdadeiro,det_2004770.png,0.0,0.0,255.931427001953,186.222351074219,681228.4,8160168.4,-16.63395667807339,-49.300891339043304
2691,2004807,257280,214272,0.642166316509247,falso,det_2004807.png,43.6639518737793,57.6244201660156,152.748092651367,196.923187255859,681986.16,8160168.4,-16.633898415380468,-49.29378923196361
2692,2004808,257280,214528,0.764577627182007,falso,det_2004808.png,118.40552520752,84.1802825927734,173.638793945312,145.265640258789,682006.64,8160168.4,-16.633896837343954,-49.29359728351893
2693,2004828,257280,219648,0.773162543773651,falso,det_2004828.png,0.30364990234375,0.052398681640625,139.823547363281,256.0,682416.24,8160168.4,-16.63386523937613,-49.28975831900387
2694,2004935,257280,247040,0.683872640132904,falso,det_2004935.png,103.725372314453,141.187545776367,160.071441650391,187.14372253418,684607.6,8160168.4,-16.633694985462473,-49.26922000119768
2695,2005150,257280,302080,0.673661291599274,falso,det_2005150.png,195.428100585938,101.086669921875,249.544097900391,152.067840576172,689010.8,8160168.4,-16.633346748963987,-49.22795215313198
2696,2005314,257280,344064,0.614973902702332,falso,det_2005314.png,97.7943420410156,1.86045837402344,255.741333007812,127.557495117188,692369.52,8160168.4,-16.633075607470623,-49.19647409369158
2697,2006452,257536,124928,0.601385772228241,falso,det_2006452.png,68.0443115234375,0.363731384277344,158.692108154297,106.781585693359,674838.64,8160147.92,-16.634623379915265,-49.360778922437696
2698,2006843,257536,225024,0.659618258476257,falso,det_2006843.png,34.9519577026367,1.25100708007812,256.0,183.190521240234,682846.319999999,8160147.92,-16.634017038386975,-49.28572577078203
2699,2006924,257536,245760,0.639721095561981,falso,det_2006924.png,34.1063690185547,98.6675720214844,104.822235107422,173.428894042969,684505.199999999,8160147.92,-16.633888038165413,-49.27017807093992
2700,2007124,257536,296960,0.757070958614349,falso,det_2007124.png,82.3048095703125,140.861175537109,223.442687988281,256.0,688601.199999999,8160147.92,-16.633564536685796,-49.231789284739115
2701,2007614,257536,422400,0.608821213245392,falso,det_2007614.png,15.0121231079102,86.9771270751953,72.3997421264648,137.179306030273,698636.4,8160147.92,-16.6327419876439,-49.13774044650626
2702,2008483,257792,134400,0.65263432264328,falso,det_2008483.png,0.0,63.1409454345703,91.10302734375,193.071365356445,675596.4,8160127.44,-16.63475222341342,-49.35367499338232
2703,2008599,257792,164096,0.621408343315125,falso,det_2008599.png,79.8041381835938,0.0,255.343109130859,255.544219970703,677972.079999999,8160127.44,-16.634574402224136,-49.33140832498369
2704,2008623,257792,170240,0.615436196327209,falso,det_2008623.png,58.4355010986328,52.8395004272461,255.935623168945,256.0,678463.6,8160127.44,-16.634537313692924,-49.326801462183184
2705,2008672,257792,182784,0.669187307357788,falso,det_2008672.png,0.0,0.0142898559570312,112.354293823242,124.029624938965,679467.12,8160127.44,-16.634461274102154,-49.31739582054169
2706,2008678,257792,184320,0.641424775123596,falso,det_2008678.png,0.0961456298828125,0.50885009765625,163.685180664062,229.345611572266,679590.0,8160127.44,-16.6344519338711,-49.31624411270483
2707,2008682,257792,185344,0.728922247886658,falso,det_2008682.png,15.66455078125,55.8929290771484,143.485305786133,225.592269897461,679671.92,8160127.44,-16.634445703503673,-49.31547630789143
2708,2008804,257792,216576,0.717977821826935,falso,det_2008804.png,136.761291503906,2.23963928222656,255.83349609375,176.677459716797,682170.48,8160127.44,-16.634254314319055,-49.2920584198863
2709,2008848,257792,227840,0.684630632400513,falso,det_2008848.png,124.368438720703,0.0,256.0,172.616485595703,683071.6,8160127.44,-16.63418464111066,-49.2836127001522
2710,2009254,257792,331776,0.699731528759003,falso,det_2009254.png,0.0528488159179688,0.0340957641601562,99.0048980712891,111.807395935059,691386.48,8160127.44,-16.63352555003701,-49.20568368108512
2711,2009342,257792,354304,0.71161961555481,falso,det_2009342.png,77.3646240234375,27.0928726196289,150.420074462891,80.0820846557617,693188.72,8160127.44,-16.633378839166127,-49.18879313297369
2712,2010662,258048,181760,0.60150283575058,falso,det_2010662.png,99.9896850585938,0.0,255.601806640625,115.052154541016,679385.199999999,8160106.96,-16.63465255370164,-49.318162012747194
2713,2010920,258048,247808,0.60698789358139,falso,det_2010920.png,35.3815002441406,145.737487792969,181.570007324219,256.0,684669.04,8160106.96,-16.634245337361968,-49.268639181403984
2714,2010923,258048,248576,0.716643154621124,falso,det_2010923.png,0.998191833496094,56.8487396240234,124.680686950684,223.746658325195,684730.48,8160106.96,-16.634240532865753,-49.26806334272653
2715,2011314,258048,348672,0.607207655906677,falso,det_2011314.png,127.584808349609,89.4215698242188,188.443115234375,190.054870605469,692738.16,8160106.96,-16.63360068955452,-49.193014020675236
2716,2012407,258304,118016,0.785197079181671,falso,det_2012407.png,0.0605087280273438,0.0,114.655349731445,186.38427734375,674285.68,8160086.48,-16.63521943173509,-49.36595703256341
2717,2012437,258304,125696,0.656995296478271,verdadeiro,det_2012437.png,147.4873046875,0.0,256.0,256.0,674900.079999999,8160086.48,-16.63517401172806,-49.360198335785554
2718,2012653,258304,180992,0.624478161334991,falso,det_2012653.png,0.0,69.4716567993164,256.0,255.976226806641,679323.76,8160086.48,-16.634842275726793,-49.31873625484251
2719,2012784,258304,214528,0.655251801013947,falso,det_2012784.png,0.0,0.045440673828125,91.1097640991211,241.567886352539,682006.64,8160086.48,-16.63463705322551,-49.293590735670065
2720,2013333,258304,355072,0.701607286930084,falso,det_2013333.png,157.973968505859,0.0,251.743621826172,110.315063476562,693250.16,8160086.48,-16.63374390040259,-49.18821384595953
2721,2013468,258304,389632,0.610421001911163,falso,det_2013468.png,0.0,1.00021362304688,131.890167236328,256.0,696014.959999999,8160086.48,-16.633516086984866,-49.16230250245099
2722,2014339,258560,102144,0.679711818695068,falso,det_2014339.png,56.3690185546875,0.0,217.288757324219,121.130508422852,673015.92,8160066.0,-16.635497855813586,-49.37785683981281
2723,2014431,258560,125696,0.685567378997803,verdadeiro,det_2014431.png,141.211059570312,0.0831375122070312,256.0,256.0,674900.079999999,8160066.0,-16.63535907199993,-49.36019676259889
2724,2014585,258560,165120,0.697725474834442,falso,det_2014585.png,3.14646148681641,29.9887542724609,116.453735351562,192.54345703125,678054.0,8160066.0,-16.635123400413434,-49.33063570921723
2725,2014672,258560,187392,0.803314983844757,falso,det_2014672.png,98.0206527709961,14.5774688720703,255.720123291016,255.933120727539,679835.76,8160066.0,-16.634988402014912,-49.31393584676077
2726,2014727,258560,201472,0.626435101032257,falso,det_2014727.png,116.487884521484,132.324340820312,167.615753173828,207.015930175781,680962.16,8160066.0,-16.634902365677842,-49.30337854274928
2727,2014769,258560,212224,0.774884760379791,falso,det_2014769.png,73.768913269043,0.0,184.292846679688,191.031433105469,681822.32,8160066.0,-16.634836303966477,-49.2953166436842
2728,2014832,258560,228352,0.677062332630157,falso,det_2014832.png,0.0018692016601562,0.016448974609375,90.4061660766602,256.0,683112.56,8160066.0,-16.634736624871838,-49.283223863987686
2729,2015241,258560,333056,0.626853466033936,falso,det_2015241.png,99.6223068237305,0.164520263671875,187.921447753906,96.9524688720703,691488.88,8160066.0,-16.634072386443343,-49.20471881987174
2730,2015248,258560,334848,0.909512042999268,verdadeiro,det_2015248.png,0.155555725097656,0.067108154296875,256.0,189.939483642578,691632.24,8160066.0,-16.634060759905314,-49.20337524421861
2731,2016405,258816,120576,0.723975479602814,falso,det_2016405.png,72.9909362792969,0.0542068481445312,204.109985351562,110.958969116211,674490.48,8160045.52,-16.63557443072122,-49.364034325937276
2732,2016425,258816,125696,0.957358717918396,verdadeiro,det_2016425.png,155.847320556641,0.0,256.0,256.0,674900.079999999,8160045.52,-16.63554413226835,-49.36019518939219
2733,2016425,258816,125696,0.956475436687469,verdadeiro,det_2016425.png,0.0,0.072113037109375,156.016510009766,256.0,674900.079999999,8160045.52,-16.63554413226835,-49.36019518939219
2734,2016494,258816,143360,0.718078792095184,falso,det_2016494.png,48.3938026428223,45.9125366210938,161.809600830078,147.588394165039,676313.199999999,8160045.52,-16.635439058014967,-49.34695022991373
2735,2016524,258816,151040,0.691325426101685,falso,det_2016524.png,74.7973785400391,109.193008422852,141.11328125,170.878463745117,676927.6,8160045.52,-16.635393110178796,-49.34119158181041
2736,2016530,258816,152576,0.734698057174683,falso,det_2016530.png,100.365341186523,59.6097564697266,255.905868530273,254.941146850586,677050.48,8160045.52,-16.6353839014571,-49.340039854375384
2737,2016534,258816,153600,0.654580533504486,falso,det_2016534.png,1.40814208984375,0.0,255.777679443359,195.319763183594,677132.4,8160045.52,-16.635377758762207,-49.33927203649073
2738,2016658,258816,185344,0.67558491230011,falso,det_2016658.png,0.0970611572265625,60.5873107910156,182.828399658203,256.0,679671.92,8160045.52,-16.635185927760553,-49.31546984374771
2739,2016779,258816,216320,0.614611446857452,falso,det_2016779.png,0.0,61.1016540527344,136.295989990234,191.849578857422,682150.0,8160045.52,-16.634996109145728,-49.29224381536665
2740,2016807,258816,223488,0.813396394252777,verdadeiro,det_2016807.png,198.439453125,0.0,256.0,256.0,682723.44,8160045.52,-16.634951814252933,-49.28686924057677
2741,2016962,258816,263168,0.98093044757843,verdadeiro,det_2016962.png,0.0393218994140625,66.2270812988281,255.939926147461,255.996856689453,685897.84,8160045.52,-16.634704095429786,-49.257117428214
2742,2016963,258816,263424,0.985890865325928,verdadeiro,det_2016963.png,0.0629730224609375,66.203125,255.924697875977,255.998352050781,685918.319999999,8160045.52,-16.63470248341267,-49.25692548268804
2743,2016964,258816,263680,0.980409801006317,verdadeiro,det_2016964.png,0.0059814453125,65.9519958496094,255.938842773438,256.0,685938.8,8160045.52,-16.63470087121824,-49.256733537183344
2744,2016965,258816,263936,0.979169189929962,verdadeiro,det_2016965.png,0.0,65.5055847167969,255.916900634766,255.998718261719,685959.28,8160045.52,-16.63469925884649,-49.25654159169994
2745,2016966,258816,264192,0.978549420833588,verdadeiro,det_2016966.png,0.0255584716796875,65.9743270874023,255.920043945312,255.952667236328,685979.76,8160045.52,-16.634697646297422,-49.25634964623783
2746,2016968,258816,264704,0.976450800895691,verdadeiro,det_2016968.png,0.0092620849609375,65.6511535644531,255.915618896484,256.0,686020.72,8160045.52,-16.63469442066733,-49.255965755377474
2747,2016969,258816,264960,0.97551017999649,verdadeiro,det_2016969.png,0.0128326416015625,65.4095458984375,255.903778076172,255.997955322266,686041.199999999,8160045.52,-16.634692807586312,-49.25577380997925
2748,2016970,258816,265216,0.982474863529205,verdadeiro,det_2016970.png,0.0,65.8585815429688,255.923248291016,255.998321533203,686061.68,8160045.52,-16.634691194327978,-49.255581864602306
2749,2016971,258816,265472,0.974066138267517,verdadeiro,det_2016971.png,0.0,66.1930160522461,255.958541870117,256.0,686082.16,8160045.52,-16.634689580892317,-49.255389919246674
2750,2016972,258816,265728,0.986111760139465,verdadeiro,det_2016972.png,0.02960205078125,66.149169921875,255.952789306641,255.991668701172,686102.64,8160045.52,-16.634687967279348,-49.255197973912345
2751,2016973,258816,265984,0.981303930282593,verdadeiro,det_2016973.png,0.04840087890625,65.8042755126953,255.951293945312,255.988204956055,686123.12,8160045.52,-16.634686353489055,-49.25500602859931
2752,2016974,258816,266240,0.98497062921524,verdadeiro,det_2016974.png,0.073486328125,66.5488662719727,255.923080444336,255.997711181641,686143.6,8160045.52,-16.63468473952145,-49.254814083307586
2753,2016993,258816,271104,0.635049402713776,falso,det_2016993.png,0.162216186523438,35.169361114502,97.44091796875,157.55989074707,686532.72,8160045.52,-16.634654040446787,-49.251167126816306
2754,2017017,258816,277248,0.978775918483734,verdadeiro,det_2017017.png,0.0,0.0,255.812042236328,187.874252319336,687024.24,8160045.52,-16.63461517117362,-49.24656045595312
2755,2017018,258816,277504,0.977519810199738,verdadeiro,det_2017018.png,0.0376815795898438,0.0,255.983306884766,187.013168334961,687044.72,8160045.52,-16.634613549404143,-49.246368511601226
2756,2017019,258816,277760,0.979104697704315,verdadeiro,det_2017019.png,0.0577392578125,0.0,256.0,187.145248413086,687065.199999999,8160045.52,-16.634611927457367,-49.246176567270744
2757,2017022,258816,278528,0.976671040058136,verdadeiro,det_2017022.png,0.0741500854492188,0.0676422119140625,255.928588867188,185.547546386719,687126.64,8160045.52,-16.634607060553126,-49.24560073440777
2758,2017025,258816,279296,0.977792024612427,verdadeiro,det_2017025.png,0.00115966796875,0.0,256.0,186.819381713867,687188.079999999,8160045.52,-16.634602192053077,-49.24502490173761
2759,2017238,258816,333824,0.623223721981049,falso,det_2017238.png,152.981323242188,6.61932373046875,248.584533691406,147.173904418945,691550.319999999,8160045.52,-16.634252449794616,-49.20414127886802
2760,2017447,258816,387328,0.779892086982727,falso,det_2017447.png,26.3769912719727,115.987503051758,87.0729217529297,161.764602661133,695830.64,8160045.52,-16.633901456993758,-49.16402639038698
2761,2018393,259072,119040,0.705227434635162,falso,det_2018393.png,36.9833984375,39.6919860839844,185.357833862305,209.812408447266,674367.6,8160025.04,-16.63576856715029,-49.36518450001622
2762,2018455,259072,134912,0.658958196640015,falso,det_2018455.png,165.977813720703,0.38934326171875,256.0,174.63720703125,675637.36,8160025.04,-16.635674475893047,-49.35328318395884
2763,2018649,259072,184576,0.670702636241913,falso,det_2018649.png,0.0,69.6308898925781,255.880859375,256.0,679610.48,8160025.04,-16.63537565713231,-49.3160440839986
